Id,sentiment,text
6.41586E+17,positive,@YMDgento it's gonna at least be a new iPhone event.  It's that time of year ago. The next iPhone comes out on/or around Sept 18th.
6.41587E+17,positive,Will I be getting a new iPhone this year? No. But my two older kids will. So I'm kind of curious about today. http://t.co/8BESuqrn0S
6.41589E+17,positive,So yeah.. back to the iEvent today. If Apple doesn't do low-cost iPhone 5C replacement model aka 6C then we may see peak iPhone within 12 mo
6.4159E+17,positive,'unique mark patterns made by the oil of the fingertip on the glass of the iPhone screen when using different apps' https://t.co/9ol8o1Mand
6.41596E+17,positive,Swanage - An Apple IPhone has been handed in @ Swanage Town Hall Office. Please come in and speak to us if you think it may be yours.
6.41596E+17,positive,Business Insider: RUMOUR: Siri may always be ready to respond to your voice on the next iPhone (AAPL): Apple t... http://t.co/NtqPBIlAby
6.41596E+17,positive,I really hope Apple weighs a cup of nuts on the iPhone 6S (9th Generation iPhone)
6.41599E+17,neutral,@Humzatariq2 iThink they may introduce the iphone 6S but my cuzzo said the AppleWatch Red and new macbook size
6.416E+17,positive,This the 1st year I've not been to excited about the new iPhone announcement but I'm stoked for the new Apple TV &amp; their streaming service
6.41601E+17,positive,@richdemuro would you PLEASE let us know when the iPhone 6s will be available for purchase? Hoping before the 17th of September. Thanks!!
6.41601E+17,positive,The new IPhone is expected to be unveiled today at 1pm. As well as a potential Apple TV. Watch it here #AppleEvent: http://t.co/joAIR6Y7Fj
6.41602E+17,positive,"So iPhone 6th generation has 3 models: 6, 6 Plus and 6S. If I can wait it out I'll get the 7."
6.41602E+17,negative,"7,000 seats for an Apple product announcement? iPhone is just upgrade. Apple/Siri TV may be big. I wonder who's playing? TayTay? Billy J.?"
6.41606E+17,negative,Cracked my 1st iPhone ever and I'm so pissed ... Anyone know where I can get it fixed ASAP besides Apple
6.41607E+17,positive,Can't wait to see the new iPhone tomorrow. And final can update my apple watch to OS2
6.4161E+17,neutral,I truthfully liked my galaxy better as a phone experience but the game/app market is better on iPhone.  https://t.co/Juxz9dU2Sv
6.41614E+17,positive,Not Available
6.41615E+17,neutral,My iphone wants to break... well it's about time. Isn't apples event tomorrow?
6.41615E+17,neutral,@chingucha no it'll launch with the new iPhone = on next friday not even coming friday because pre-orders
6.41616E+17,positive,I expect to see news about a 32GB iPhone when I wake up tomorrow.
6.41617E+17,neutral,Some folks wait for next Apple launch just so they can buy the new iPhone. And some wait just to buy a 2nd hand two gen old cheaper model.
6.41621E+17,neutral,this 10 year old on the bus tryina convince me he's got an iPhone 6 Plus and I'm sat here like https://t.co/rq0S3LFJtA
6.41626E+17,neutral,"@PurpleRaison @yvonnebambrick @UofT Come and get a free copy tomorrow Thursday at Wilcox and St. George. Sorry, can't fit it in the Iphone."
6.41626E+17,positive,"""The iPhone 6S, the greatest thing to ever exist since the iPhone 6."" *CROWD GOES WILD* @RashidMattar  https://t.co/RqTn6EiI8l"
6.41628E+17,neutral,Not Available
6.41629E+17,positive,it's your last chance to take advantage of Gazelle's best price guarantee on iPhone trade-ins... http://t.co/WLycePxNjc
6.4163E+17,positive,Not Available
6.4163E+17,negative,Not Available
6.41633E+17,positive,Definitely watching the iPhone event today to see what I'll be upgrading to in February.
6.41635E+17,neutral,Tomorrow is the day when rumours about the new iPhone Day after is the day when rumours about the next IPhone will start. Waiting for that
6.41636E+17,positive,Color take on the head doodles from #WonderWoman Wednesday. From a while back -- only have the iPhone photo though: http://t.co/PfiuWzo1sP
6.4164E+17,negative,I do love my iPhone 6plus but I am definitely not a fan of the fact that I just accidentally sat on it and it is now another shape...
6.41641E+17,positive,Few more hours to iPhone 6s launch and im still using the 4th generation ^_^
6.41642E+17,negative,"My 9th Grade Art Teacher had her iPhone stolen from the classroom, someone took the SIM card out so she couldn't track it"
6.41642E+17,positive,"Get the popcorn (or coffee in my case) ready, folks. 1 hour till the new iPhone event! Tuning in from #Asheville, NC. http://t.co/sTI3xeHGhV"
6.41643E+17,positive,Not Available
6.41644E+17,positive,I'm eligible for an upgrade next Monday. Hopefully the new iPhone drops next Friday so I can go straight to Verizon after work.
6.41644E+17,positive,Minutes aways for the unvieling of iphone6splus or is it going to be Iphone 7??????!?!?!?!? http://t.co/fRltFMjkCK
6.41646E+17,positive,#apple A look at the evolution of Apple's iPhone: Apple will unveil the new iPhone on Wednesday. The next iPho... http://t.co/TEDe4E4fuA
6.41651E+17,neutral,You're all talking about an iPhone event and I'm just sat here chatting about Tinder http://t.co/qBhOUGEjBM http://t.co/IBM9lJIoCI
6.41652E+17,negative,"I turn 30 soon &amp; a friend went missing on a Tuesday nite, the other who has his iPhone doesn't know how to use it, &amp; I wasn't even there"
6.41652E+17,positive,"@ScreenWellcome  Ah, bizarrely I see it on my iPhone, but not on laptop with Safari, which only has 1st 3 tabs.  Weird."
6.41652E+17,positive,"If you're an iPhone user like myself, new phone and more to be revealed in the next 20 minutes! Watch it live here http://t.co/FzBHq5Xx9I"
6.41655E+17,positive,"I'm so excited to see the new iPhone release, even though it may be following a trend xD"
6.41655E+17,positive,Cool filter called the blinding sun &amp; iPhone 5c... Lol @ Gediminas' Tower https://t.co/8aAtHasK7j
6.41656E+17,positive,"Well, I'll be watching on a 4th gen of iphone. even it wont get ios 9 update.  #AppleEvent"
6.39846E+17,negative,Why would you waste a good iPod like this...idiots...IDIOTS https://t.co/A3C8sPg5Qc
6.39865E+17,positive,"I crushed a 7.5km run with a pace of 4'45"" with Nike + iPod.  #makeitcount  #nikeplus #september : http://t.co/vOYVLSkvGV"
6.39866E+17,positive,@bretteldredge can next Friday please get here any faster? I need the rest of #Illinois on my iPod!
6.3987E+17,neutral,Not Available
6.39886E+17,positive,@lovinglevesque I will have it by tomorrow!! I'm on my iPod now haha. When you free
6.39907E+17,positive,https://t.co/kecj06sddV  come join mark on his charity live stream to help fight Depression and Bipolar  ^-^ you may even an ipod #eggplant
6.39908E+17,positive,Memorised the journey to Lucy's tomorrow in case my iPod and iPhone run out of charge on route haha
6.39909E+17,positive,Lmao just turned on my ipod for 1st time in 4evs &amp; this is the last photo http://t.co/NQhJAxq8EI
6.39914E+17,positive,I have the Moonlight Sonata 3rd movement in my iPod and I listen to it when I need to relax
6.39919E+17,positive,Not Available
6.39951E+17,positive,@markiplier I have faith that tonight I may win an iPod which would mean the world to me and I would treasure it qith my life
6.39955E+17,negative,still can't get my IPOD 3rd gen shuffle to change songs cos of the USB NOT RECOGNIZED ERROR 43 shit. Does this mean I need new USB CABLE?
6.39957E+17,positive,Hey @markiplier my birthday is this coming Thursday and I don't necessarily want an Ipod but a happy birthday would suffice haha #EGGPLANT
6.39969E+17,positive,#EGGPLANT LETS GO new winner of the iPod and may we reach out goal Hazzah and Mark are you going to pax south
6.39973E+17,positive,The stream is so long!!! I wanna go to sleep but... I want a IPod. 2nd hardest decision in my life.
6.39977E+17,positive,#EGGPLANT (i want a ipod) https://t.co/iIGmKK0Ewr
6.3999E+17,positive,"Apple has a recall on all 1st generation iPod Nano's, And will give you a 6th generation iPod Nano if you return the 1st generation one."
6.40003E+17,negative,h. i'm going to make a twitter to use on my ipod at school/work tomorrow bc this fucks up my notifs
6.40004E+17,positive,"I should be getting into bed, I am however instead looking through my iPod for songs I might want to pole to.  I may be addicted."
6.40019E+17,neutral,No iPod until 10th grade began... Brother is still in elementary and succeeded in convincing dad he 'needs' one.
6.40034E+17,negative,I have to deal with this ipod so rest in pieces my emo snowflake fuckers. Here's to our tomorrow. Thank you for living to see today.
6.40062E+17,neutral,I may have to pull out my Oldskool iPod and just blast some Tupac from my TV this morning #RIP
6.40114E+17,positive,"Let you know what kind of day it's going to be--1st song up on my IPod is ""Do It Now"". By Mos Def/YB.  Leggo!"
6.40114E+17,positive,Not Available
6.4014E+17,neutral,Not Available
6.40179E+17,neutral,Saw an iPod nano 5th(?) Gen 16GB one at the cash converter's place
6.40188E+17,positive,Still head over heels in love with my (4th generation) iPod. Curated to the hilt. #ipod #Apple #oldtech #personalmediadevices
6.40198E+17,neutral,"Rock(s) Rider - HD Edition *** PLEASE NOTE: Compatible with iPhone 4s, iPad 2, iPad mini, iPod touch (5th... http://t.co/IF3zv0F5eL"
6.40207E+17,neutral,@nneoma_am my iPod is actually 6th generation . Google it out
6.40227E+17,positive,Not Available
6.40229E+17,neutral,Not Available
6.40273E+17,neutral,Not Available
6.40278E+17,positive,"I may have a 10 yo ipod classic, i've never encountered a problem w/ it, unlike my sisters whose newer models seem to crash quite easily."
6.40325E+17,neutral,I hope tho hive will be fast to upload the video and audio of the performance tomorrow so I can have it on my ipod
6.4035E+17,neutral,How did i make it on the bus on Thursday without my ipod????
6.40355E+17,positive,"BTW, @LeeIngram4 is the guy who gave me an iPod last year, on which my son (@PChangerP ) 1st set me up on Twitter. My 1st tweet was 9/6/14."
6.4037E+17,neutral,"In my emotions today ab the boys break, turn on my 1D iPod folder and the 1st song was ""Back for You"". Is that a sign??"
6.40372E+17,negative,Not Available
6.40522E+17,positive,"off on holiday tomorrow, downloading apps for ipod for the plane anyone know any good free ones?"
6.4055E+17,positive,@normwood I still have my original newfangled iPod. Maybe I'll bring it to the game on Monday.
6.40561E+17,positive,@frecklequeen45 I *may* have a playlist on my iPod devoted entirely to songs about trains. I *may* also be a total geek.
6.40571E+17,neutral,Not Available
6.40575E+17,neutral,Mom tells me to not spend so much time on my iPod but when I ask her to take me to 2nd &amp; Charles to buy me books she says no...wut
6.40581E+17,neutral,"IPod Accessories: TsirTech 15 Piece iPod classic, Accessory Bundle compatible with iPod Classic 120GB and New 7th... http://t.co/1un2oROcmY"
6.40593E+17,neutral,@CyrenNightsong I miss my kitty.. he used to chase the sun reflection of my ipod on the wall..
6.40599E+17,neutral,I found my old ipod classic from the 5th grade the songs on it oh my god
6.406E+17,positive,"Hey @UKRunChat please RT, running GNR on Sunday, anyone got suggestions for good running songs.  Need to update the iPod."
6.40617E+17,positive,"Finally gonna buy my own camera tomorrow ! I'm so excited, I'll be able to take pictures with something else than my old ipod."
6.40682E+17,neutral,"If you found a set of headphones &amp; an iPod @flystl on Saturday by @Starbucks in Terminal C, please turn them in. Reward offered. #american"
6.40687E+17,neutral,Not Available
6.40694E+17,positive,Loading some sick new music onto my iPod for the #Billiken5K tomorrow.
6.40727E+17,neutral,Apple A1136 80GB 5th Generation iPod with Video (iPod Only Black 5th Gen. READ!) http://t.co/WlsxnA9zYB http://t.co/P7O07yRPfr
6.4078E+17,negative,"1st day back at work after a terrible week off and I've forgotten my ipod, security pass and lunch! #mondaydaze #cancelmonday"
6.40808E+17,neutral,My boys @SharifAfifi &amp; @WillBradnam just came on shuffle on my iPod and now I MISS MULLED WINE NIGHTS AND THE 8TH FOLD AND THEM.
6.40824E+17,positive,"Don't forget to collect the bills and win free ipod nano 7th generation &amp; 17% CK vouchers of total bills , we... http://t.co/CNn4Ln9swy"
6.40827E+17,neutral,"@KANYESIVAN nice, smallzy retweeted me during the wild premier on thursday and i dropped my ipod whoops"
6.4087E+17,positive,"Sitting in my office, window open, sun shining in, listening to my ipod, wondering exactly what the catch is with this job."
6.40886E+17,negative,Does anyone know how to get around a disabled 5th gen ipod WITHOUT putting it into recovery mode?
6.40904E+17,negative,#ipod: iPod nano may be the worst ATM skimmer ever created - Just when you thought the click wheel... http://t.co/3vMcsrvTXC #iPOD-NANO
6.4091E+17,neutral,@jramstrash i have a 4th generation ipod and i cant download any new apps or update anything so i pretty much just use it for music/snapchat
6.40937E+17,positive,1 gud thing about losing my phone is that it made me use my iPod which has all the songs I used listen to in 3rd year
6.40971E+17,neutral,When I do auto time on my iPod it thinks it January 24 1971
6.40997E+17,positive,I drenched the old iPod nano (6th gen) in isopropanol and it actually worked! The screen will never look the same but totally worth it.
6.4101E+17,negative,"Can't believe I left my charger at Tia's. I have just under 50% until tomorrow, so in living on my IPod. You can only contact me via Twitter"
